,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
445,114,204.50247843120465,1.0,0.44899655455209236,315.6871462650389,1.0,0.782084364915763,294.85191266290303,1.5,0.14307133577640593,74.24469815369461,1.5,0.41604552300080744,142.74811012803303,10.0,0.06000974518160807,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,45,policy 3,dikesnet
446,26,139.04675239958863,1.5,0.8035077285065003,340.7667124994039,1.5,0.35618743615858384,217.61674327719678,10.0,0.4129235893073018,188.3156314519769,10.0,0.6130365229362496,210.15390954427141,10.0,0.6359820423772355,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,46,policy 3,dikesnet
447,60,235.45274649952188,1.0,0.7128706986006733,169.68413569448785,10.0,0.6009014685268793,336.901986323855,1.0,0.5270795716483436,330.1787667933376,10.0,0.7273356869219146,220.62719509403308,1.5,0.9099395504316717,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,47,policy 3,dikesnet
448,107,274.0483186734233,1.5,0.15422307156521067,346.34545023503176,1.0,0.09228957056925836,164.57711373358055,1.0,0.1657365136954606,303.2809396231659,1.0,0.19605239875417502,192.1811994434862,1.5,0.2420738657800355,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,48,policy 3,dikesnet
449,14,181.39494366661535,10.0,0.25177828889676995,188.90271987370352,1.5,0.16623960813278793,126.09691799927717,1.5,0.5523803759574134,254.14280561272614,1.0,0.80980176895335,140.03756616591195,1.5,0.19825330160716614,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49,policy 3,dikesnet
450,120,287.0851015046189,1.5,0.9433958131348328,141.37637535904042,1.5,0.2775102597138469,169.35490266341446,10.0,0.7286322310646994,63.99532918160435,10.0,0.2841774112731054,184.23313827134172,1.0,0.18139361498495624,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,50,policy 3,dikesnet
451,73,307.68834635380153,1.0,0.3627955033528704,262.07396552318346,1.0,0.3276336578856996,285.36615852644843,1.5,0.39272091071850224,272.2207737915079,1.0,0.2637331898554105,99.07369287490351,1.5,0.0777821418814957,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,51,policy 3,dikesnet
452,13,279.8499603672967,10.0,0.3182747741148074,228.95807310945202,1.5,0.3125856724066568,232.9472216304104,1.5,0.9908298324046307,235.17965351135217,1.5,0.9424262653259783,110.77301846591672,1.0,0.1216089672716801,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,52,policy 3,dikesnet
453,21,202.16367880155912,1.0,0.8567809549252061,255.02021249074264,10.0,0.7356648257562368,215.42489626165298,10.0,0.7089758264017084,343.6499181940263,10.0,0.9090335707318532,103.68948627851968,10.0,0.08608690080508982,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,53,policy 3,dikesnet
454,96,104.07721442581445,1.5,0.27318513388638965,304.5568061509804,1.5,0.7101749893981143,90.91285715264311,10.0,0.6543144390175092,297.18397156895344,1.0,0.898178414511396,84.88043400197988,10.0,0.1576190244916559,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,54,policy 3,dikesnet
455,62,166.968151701963,1.5,0.7035283291968188,269.62852907076405,1.0,0.17978273589664476,85.34606444107857,1.5,0.14662324583614839,266.2978798318015,1.0,0.4568642719827194,273.80037823797295,1.5,0.4109077892660292,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,55,policy 3,dikesnet
456,30,182.89362577322973,1.5,0.925693831689717,206.14823212738156,10.0,0.7495000967918646,209.83331497216145,10.0,0.7795184307222038,100.74933331346281,1.5,0.9994962074315722,314.31587954079976,10.0,0.27637654193942646,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,56,policy 3,dikesnet
457,21,258.1881345263284,1.0,0.5475029447800751,136.7545910116755,1.5,0.5317357923867052,38.89641398883683,10.0,0.3061648282407973,203.42524050736904,1.5,0.5091476176841584,72.78128421908364,10.0,0.19279362354155072,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,57,policy 3,dikesnet
458,94,192.24162088952284,1.0,0.3537805790531887,248.20146010704786,10.0,0.903232199893457,193.27422392504502,1.5,0.03976915809320029,346.5784817960302,10.0,0.2488726922289053,82.78103078940445,1.0,0.06500100673219793,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,58,policy 3,dikesnet
459,132,327.9770967469456,10.0,0.38527732844645785,151.55006788005807,1.0,0.8970378878387176,255.62929243816302,1.5,0.680269419094276,106.74375170283439,10.0,0.30149152516308036,154.66336187414876,1.0,0.26192704155931595,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,59,policy 3,dikesnet
460,20,142.45071564032907,10.0,0.7572673917368138,149.98973910722904,1.0,0.40406698167570315,101.97934705479723,1.0,0.11262690266692242,144.26164527030926,1.0,0.17972761134065965,50.41688458672384,10.0,0.0268711783871851,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,60,policy 3,dikesnet
461,103,207.71010562755035,10.0,0.45666569083220104,233.3023125254686,1.5,0.8130683597293424,34.70531336842387,1.0,0.8079147136928471,280.2474747824798,1.0,0.009190599919787304,253.66892250581407,1.5,0.5837943638673007,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,61,policy 3,dikesnet
462,8,244.5845546321118,1.0,0.04304358408095133,286.9217255978294,10.0,0.3308874692168798,184.37150408781054,1.5,0.8607566896440365,88.03752660099843,1.5,0.11645770763489137,232.85498456269568,1.5,0.6880185884261378,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,62,policy 3,dikesnet
463,5,302.0793763000289,10.0,0.9151590853878749,213.8524850853439,1.5,0.8151491457816381,349.6982713547196,10.0,0.848894652688783,159.39670714201927,1.5,0.02304482015543532,301.78137183790386,10.0,0.28419554087675875,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,63,policy 3,dikesnet
464,88,283.4497316102557,10.0,0.4771874365404337,242.5376000575589,10.0,0.15952827930138144,327.39510804555897,10.0,0.9205170692292091,58.991068171086454,1.0,0.5428699280535707,148.0510464770827,1.5,0.6427353057298005,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,64,policy 3,dikesnet
465,42,94.9905597125194,10.0,0.31251331106659563,244.35521625525325,1.5,0.6092400045946099,322.77994344433887,1.5,0.8338944528914365,242.32397096058406,1.5,0.9465278488134352,140.46194008011915,1.5,0.5895461596263998,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,65,policy 3,dikesnet
466,39,96.12480255056722,1.5,0.24974028642502757,300.70514554020326,1.5,0.6700063473464983,244.95559904449334,10.0,0.31177729281803673,116.49108186874443,1.5,0.8443968164803545,283.9274736341239,1.5,0.9295516046406513,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,66,policy 3,dikesnet
467,100,126.10961214191443,10.0,0.8624000359609297,107.65686632293094,1.5,0.7553488819579648,221.14814458707502,10.0,0.8673477843266292,285.1950872717572,1.5,0.9216558427462171,196.64432860165368,1.5,0.16358989077505043,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,67,policy 3,dikesnet
468,85,294.68385171946375,1.5,0.7945887538814848,120.85569658428851,10.0,0.8207405279735305,313.6408374866956,10.0,0.07766419231837059,42.83043803793162,10.0,0.2996783604403919,41.87159707722209,10.0,0.6987513416239135,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,68,policy 3,dikesnet
469,65,52.380871557492966,10.0,0.39615494276179747,117.33356595525949,10.0,0.9473537429107621,89.39121906722768,1.0,0.8941253823697933,275.14998279680003,10.0,0.31545136208999813,181.16110983828162,10.0,0.4387206802194615,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,69,policy 3,dikesnet
470,82,318.0228019568238,1.5,0.8668142074544183,335.4368121846745,10.0,0.7054008428829643,57.614824498981434,10.0,0.3834508500336626,202.14056920978922,10.0,0.39733541260277766,226.9644436276581,1.5,0.8677590758174094,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,70,policy 3,dikesnet
471,57,282.044929414123,1.0,0.9043253063777205,222.86005092719407,1.5,0.6479839762027398,328.6076105082624,1.0,0.984465136642142,343.47374636305864,1.0,0.9130991811576814,247.76469490981484,10.0,0.7147940541104847,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,71,policy 3,dikesnet
472,111,269.6836246973811,10.0,0.7436136265984243,79.41097382633092,1.0,0.5755009521696438,282.407179844397,10.0,0.7040080876449647,267.3669339592193,10.0,0.23104869174882767,329.19912615504705,1.5,0.23289136512887104,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,72,policy 3,dikesnet
473,34,218.2396284524059,1.5,0.46555755350197586,180.23133434661003,10.0,0.5472470361545114,207.38592524597667,1.0,0.013148294825432883,234.38561388433158,1.5,0.6938124576397042,338.62392124153575,10.0,0.6664164897264643,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,73,policy 3,dikesnet
474,125,43.45812332896489,1.0,0.9066594838256027,196.34838647768163,1.5,0.8010238237244711,180.01984212525525,1.0,0.5492344530508447,210.32527723442814,1.5,0.011763165853975409,258.44744355043315,1.0,0.7799617616794505,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,74,policy 3,dikesnet
475,28,229.06206144841676,1.5,0.11709812453256159,165.18474043245493,1.5,0.46691149082081507,59.1230360612866,10.0,0.7802802643869852,288.55701335320543,1.0,0.7090001175700605,123.0971511227748,10.0,0.6611518929001687,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,75,policy 3,dikesnet
476,80,149.0462876457117,10.0,0.02272394656341227,168.74078428174292,1.5,0.6664992725271629,289.8792842605053,1.0,0.9255657667460137,339.97803883671565,1.0,0.9041591110381458,135.0032550584555,1.0,0.5397470448201032,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,76,policy 3,dikesnet
477,93,275.9174956801379,1.5,0.5037075513710649,339.3499312384852,1.0,0.8746653985813078,201.29997766053464,1.5,0.5401494336058675,66.1306679413725,1.0,0.9273466931907313,133.05917891081975,10.0,0.4928997209171448,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,77,policy 3,dikesnet
478,106,206.68371589205032,1.0,0.3495712565370357,171.3493051955241,1.0,0.1304611431897408,86.82216791549224,10.0,0.23323836166464296,156.40501626169183,1.0,0.7332405076785483,145.95528010386846,10.0,0.5600990281070236,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,78,policy 3,dikesnet
479,92,164.35018682052765,1.0,0.2359592424720415,48.370396914354636,10.0,0.9842552856530621,64.05938650772242,10.0,0.918163285185273,220.4432409926685,1.0,0.6467780484573888,30.322358558888478,1.0,0.3423860104928386,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,79,policy 3,dikesnet
480,69,117.14400319783864,10.0,0.9511743904441784,101.98765006707538,1.5,0.6524218096603881,147.93736739646164,1.5,0.5659450908517887,309.9079988935317,1.5,0.7165771889007899,32.83933723752861,1.5,0.1888574125783601,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,80,policy 3,dikesnet
481,119,240.37028601494566,1.0,0.6521936445521859,199.49149661183313,1.0,0.9869586965614996,253.06769144133526,10.0,0.6450846389882988,147.01987681261645,1.0,0.09077565270973491,279.2221435741279,1.5,0.7864633753283047,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,81,policy 3,dikesnet
482,50,115.28999434555973,10.0,0.16099405796361468,285.1282767257726,1.0,0.09509614564925085,117.77181029729293,10.0,0.37005208555731256,325.60920532737737,1.5,0.2585249168815744,96.93334962914963,1.0,0.9193892971255102,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,82,policy 3,dikesnet
483,26,319.61314206675416,1.0,0.04845701292882026,121.38591404174834,10.0,0.1352728357659125,48.397840384655154,1.0,0.4001640465657939,75.84654454654624,10.0,0.3577302633149136,203.3957032328445,10.0,0.5680904991173711,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,83,policy 3,dikesnet
484,81,248.21895422315762,1.5,0.8321897914705179,163.96016174609886,10.0,0.5857345492362682,106.36312396407536,10.0,0.9330877827983618,190.00093619301805,10.0,0.25022036291356115,185.279468863836,1.0,0.31285884582401985,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,84,policy 3,dikesnet
485,41,35.49439127384756,1.5,0.6248416479938348,267.1273667984475,1.5,0.01989838841435128,308.44015757789134,1.5,0.6713278271238621,289.8276745873802,1.0,0.9547198742073775,156.65106520146935,10.0,0.2944688201543564,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,85,policy 3,dikesnet
486,112,175.57387347686745,1.0,0.6376781746643252,317.4767485382763,1.0,0.8784314449573289,333.4808688888013,1.0,0.6915326846333169,283.02669558547274,1.5,0.8549969378276727,148.82583627851542,10.0,0.04801005762091798,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,86,policy 3,dikesnet
487,38,177.86707379922876,1.5,0.7681370462757813,192.4591010840328,1.5,0.5274720405208223,266.7526705598989,10.0,0.9450567379145516,268.90788071948236,1.5,0.2435999042114008,165.34150304915568,10.0,0.8486627655849193,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,87,policy 3,dikesnet
488,128,224.9751733402855,10.0,0.7857256137335475,124.12852685975686,10.0,0.6409925014494409,109.09975455331397,1.5,0.9719707468256571,62.12366466161862,1.5,0.5755177459268831,70.87426984899696,1.0,0.4978923399059136,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,88,policy 3,dikesnet
489,36,295.9904319094077,1.0,0.30298765114152953,293.4305349842972,1.5,0.3406140087571999,212.15716263766623,10.0,0.2758966062319241,56.76502571195642,10.0,0.33671180417288155,119.70021755676284,1.5,0.2709885871689196,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,89,policy 3,dikesnet
490,38,228.3080945359598,1.5,0.9909953930918585,58.81177000475283,1.5,0.2148055690046386,79.36827516481978,10.0,0.09728172705934277,37.98714136591205,1.5,0.14339596596467402,155.54253270803963,1.0,0.1452121702745101,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,90,policy 3,dikesnet
491,77,110.03934362302596,1.5,0.7080898874807026,56.506796686239454,1.0,0.5816073298879969,112.65420931393713,1.5,0.25985305730533,163.1823483938668,1.5,0.9156911656175252,138.30551749794682,10.0,0.47147882269920627,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,91,policy 3,dikesnet
492,66,339.204131790816,10.0,0.0586567835881317,82.0838861957476,10.0,0.1416848442478144,344.9342282777,10.0,0.3461909694450862,107.38074325600202,10.0,0.5657593508754714,214.09701970006796,10.0,0.17930220956389628,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,92,policy 3,dikesnet
493,121,34.023092830616534,10.0,0.5726201141365267,64.70526485872837,10.0,0.5741291498895993,267.7439555337503,1.5,0.06728008482086485,97.82656360196647,10.0,0.8147092117577724,343.9172963443051,10.0,0.9743619266306979,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,93,policy 3,dikesnet
494,2,226.59431458105837,1.0,0.6860925129237626,100.01876996500573,10.0,0.36257683106300176,136.14513410784397,1.0,0.21100889842558576,293.17289247127485,1.0,0.6514514906934803,80.88554704440604,1.0,0.7712234930442634,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,94,policy 3,dikesnet
495,48,133.66957239660422,1.5,0.3753741983912242,261.03047682794397,1.0,0.7039391433781015,121.79100632032129,1.0,0.7674885220228365,78.26791011542655,1.0,0.7942493858667161,219.95285427016097,1.5,0.7347567701180673,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,95,policy 3,dikesnet
496,109,211.63115498177046,1.0,0.07468619035570882,271.8617822802843,1.5,0.6190081388997483,145.71551826112812,1.0,0.8102739846648593,72.84296854289586,10.0,0.7986529185402924,199.0599469183839,1.5,0.20239953835707084,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,96,policy 3,dikesnet
497,42,31.66208858722816,1.5,0.8450313623309423,132.77229787914507,1.0,0.12865920259973634,196.98755271732557,10.0,0.7611853178103088,146.02272449699456,1.5,0.683259361459197,225.31879913494151,10.0,0.6805828736043529,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,97,policy 3,dikesnet
498,106,68.85649899414985,1.5,0.06382847070556086,90.06809446954556,10.0,0.3503232974495276,230.28456190196889,1.0,0.9128289266744404,31.824764001714044,10.0,0.8314397787173256,116.78584011787481,1.0,0.864131730058698,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,98,policy 3,dikesnet
499,41,112.77818821816533,1.5,0.3675515540721931,96.1313670178569,1.0,0.3658735306468509,75.88242112056335,1.0,0.46849499292614066,162.63960182804038,1.0,0.410774229190601,131.17430008079936,1.0,0.8567431266685874,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,99,policy 3,dikesnet
500,11,250.18943503320062,1.0,0.8138381009297943,95.56487320926666,1.5,0.3152316304495063,61.528716758536305,1.0,0.5247373006844818,168.52792884650432,10.0,0.7520966381126417,306.88330202203025,1.5,0.4627930245604337,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,100,policy 3,dikesnet
501,63,264.4337609207796,10.0,0.01261259945608941,314.716292492976,1.5,0.806959592577263,248.7697847350847,1.0,0.49469814292002007,264.6936221616938,10.0,0.37745412011389373,292.44175709083333,1.0,0.2578806370248504,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,101,policy 3,dikesnet
502,39,125.6060895915443,1.5,0.46318203972512956,174.06743078777023,1.5,0.8681624782276759,148.6497529538641,10.0,0.9040323634881982,327.45748586111165,1.5,0.31453995509167487,303.39394384726296,10.0,0.07006369967817215,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,102,policy 3,dikesnet
503,7,326.30190439903475,1.5,0.22584951725696228,158.88696778551486,10.0,0.07478568138961299,234.94282943600052,10.0,0.29312052314540504,45.465770770024236,1.0,0.11123999183823817,105.90229955898843,10.0,0.47948075187967065,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,103,policy 3,dikesnet
504,52,195.2000261487516,1.5,0.969409150248126,175.81010131978326,1.0,0.9529421659387137,162.99533948048392,1.0,0.7441532855860584,226.736508517217,10.0,0.3437481648650125,308.8017716644217,1.0,0.2984639933684824,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,104,policy 3,dikesnet
505,9,348.4621155981376,1.5,0.8289143940267693,68.46326192968402,10.0,0.6387558223260064,295.872860991929,1.5,0.6428437800784559,109.10794349170766,10.0,0.28970791013881475,295.60093310136847,1.5,0.5973526085634249,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,105,policy 3,dikesnet
506,28,106.95487786593777,10.0,0.10523192485642809,337.88713340277894,10.0,0.223595221511227,293.7685959099434,1.0,0.664127974052362,134.50106934887424,1.5,0.6628494504659164,112.86331289011018,1.5,0.658258780543332,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,106,policy 3,dikesnet
507,126,293.7238725986395,10.0,0.2998189536640378,65.36980941354446,1.0,0.046301028238707714,190.03081263297338,10.0,0.11981943740674565,197.103160551084,1.5,0.5629443426222599,77.11224357088096,1.5,0.12701542708887892,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,107,policy 3,dikesnet
508,53,267.29284276629824,1.5,0.4426140593807816,249.30782699441266,1.5,0.658373073724252,133.79230145594636,10.0,0.08220905911565263,338.6325823799415,10.0,0.9819923259092473,145.11580458115472,1.0,0.33189776965863965,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,108,policy 3,dikesnet
509,0,160.134323584025,1.5,0.29325334114246077,322.07459432581396,1.0,0.18695840158715304,115.83038223502611,1.0,0.7942551849622661,143.1868837652426,1.5,0.07758853273224843,345.2061725005364,1.0,0.6734726582069628,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,109,policy 3,dikesnet
510,80,311.33541691435636,1.5,0.5590399241776182,147.10146826158848,10.0,0.42435357465053564,308.30890421918696,1.5,0.6150808708836492,52.76896031777411,1.5,0.5184674177378397,74.50428380907255,1.5,0.9000005765743082,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,110,policy 3,dikesnet
511,79,130.20124227814887,1.5,0.20042837258680693,110.04836376657474,1.0,0.271751148252652,158.2293824735815,1.5,0.20603362856589094,271.4719677881379,1.0,0.4775128428000647,254.42470570180114,1.5,0.2177843511266437,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,111,policy 3,dikesnet
512,16,219.97339771311374,1.5,0.7269644850738466,50.08217675453203,1.5,0.9164205682773648,103.30171054208212,10.0,0.6952920503760349,322.738204367698,1.0,0.547969431978515,128.4618427750091,10.0,0.9935661920276344,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,112,policy 3,dikesnet
